length,contains_yellow,contains_orange,contains_red,contains_purple,contains_blue,contains_green,contains_brown,contains_white,contains_black,all_contains_yellow,all_contains_orange,all_contains_red,all_contains_purple,all_contains_blue,all_contains_green,all_contains_brown,all_contains_white,all_contains_black,linear,linear_deutan,linear_protan,linear_tritan,twice_linear,twice_linear_deutan,twice_linear_protan,twice_linear_tritan,min_distance,min_distance_deutan,min_distance_protan,min_distance_tritan,max_distance,max_distance_deutan,max_distance_protan,max_distance_tritan,iqr_distance,iqr_distance_deutan,iqr_distance_protan,iqr_distance_tritan,id,type_qualitative,type_sequential,group_d,group_dynamic
0.1369233807255841,-0.7311196589468736,-0.8282029144618556,0.967088425354959,1.2053973752709295,0.3749893397897572,0.056733396747778664,0.8308946741440636,-1.1025172184299845,-1.4582502504793502,-1.2814372915181853,-1.625668455198236,0.04416441280293111,2.0330511264872495,1.9632085752259159,-0.8104388071890758,0.28919599445850996,0.3397514887116466,0.16588265194757412,0.8470286801050387,1.1533090414003475,1.141083697099605,1.1409092638453542,1.302913609382845,1.2291126547371933,1.2291601416771674,1.3112904676068868,-1.0727780392312545,-0.7545228980881284,-0.6805574452938121,-0.8669790403639046,1.5448386978230548,0.8499797875382002,1.2997695327015686,0.5890867917631268,0.6368064625046839,0.3197530824531458,0.32615796772914135,0.2189963406764408,gameofthrones-baratheon-c,-0.7836172488892759,0.913652857452039,-2.050962458378929,-0.1196259052459781
0.1369233807255841,-0.3639273081807007,-0.8473483631649232,0.5773724286914791,1.0685008601280017,0.7486863849321789,0.5349289407457867,0.1410690898425192,1.0862129483562966,-1.613660707533565,0.07947178305605056,-0.3472129237355869,-0.18204714443334502,0.7371766683411939,0.43946036962791096,0.13785447456556701,-0.5838805984503568,1.6387181559351394,-1.5462787879226585,0.8908323752834733,1.0378913536077392,1.050496687095152,0.9622283806336933,1.3031396667252642,1.2218581927627428,1.2676368275482544,1.1829938377055451,-1.2806738565282203,-1.0107115925770584,-0.9751758937251244,-1.129321253453065,0.36060369175358653,0.6256686470552164,0.31468421804795116,-0.06106493444830211,2.442053947476872,1.8878094439472686,1.8201936372123642,1.655043341268279,gameofthrones-greyjoy-c,-0.7836172488892759,0.913652857452039,-2.050962458378929,-0.1196259052459781
0.1369233807255841,1.2894321276814145,1.5510839878102174,0.839761973068933,-0.520147604224435,-0.14353672755320585,0.538934708719327,0.5484147753894286,0.6226342514590368,-0.8244387614733003,0.6282389408175976,1.2142428959496268,0.8410626879975702,-1.4250859478395177,-1.4697317916531256,-0.10745084609347401,0.32677397054654317,1.0721455395380732,-1.702704788975247,0.8516562696060188,1.066204882256026,1.1100155515532304,0.9809891420579469,1.2887006559746732,1.2747334632971754,1.2251061131691035,1.1860651156991466,-1.2814703204146822,-1.0645487886014706,-1.0494138710218146,-1.229041610918538,-0.7008409868633022,-0.6047183814172947,-0.4565219904749885,-0.9272742058210242,1.0135402691509634,0.6646663649188945,1.1773092246976482,0.6020745901993053,gameofthrones-jon_snow-c,-0.7836172488892759,0.913652857452039,-2.050962458378929,-0.1196259052459781
0.1369233807255841,0.5105138186776534,-1.6832707567231509,-1.1192130304515073,1.5846595244987416,1.1832602038044882,1.8123880828306258,-1.031485748792427,1.5478687804513216,0.10075174830677872,1.0448360626348667,-0.560712879335765,-2.3407327234654107,0.3829631728257517,0.28447596937801395,2.2162808974351504,-2.468146762489204,1.7431536060763824,-0.9222465222145281,0.875214818357032,1.1690345974254996,1.1475471398811987,1.1213962382527713,1.2771363454723774,1.2706238668808636,1.2688825457304824,1.3109724440945214,-1.1115130828667927,-0.8935329283226917,-0.9063343826063931,-0.8920854251356726,-0.3650685180829866,-0.38556951711485415,-0.5647290653269198,-1.0412689929464682,0.9367172528528698,0.017119244289917186,0.6721945748208603,-0.34541712013939085,gameofthrones-lannister-c,-0.7836172488892759,0.913652857452039,-2.050962458378929,-0.1196259052459781
0.1369233807255841,0.2177524821992304,-1.4911229173616165,-1.1962163628048292,1.6430397489661224,1.5661740428030786,1.3007625363457993,-1.0146527736251654,1.3227576108677783,0.8731498335489242,-0.352424920482983,-2.5095128862622738,-2.659298936766337,0.9626215722726139,1.1398182217387403,1.0582605563933005,-1.440267002653952,0.2374190731560662,0.23517469115419537,0.896522849177774,1.1846789302440326,1.1839558322861108,1.1586478852675854,1.2987986632215465,1.2936374646197097,1.3048624159796496,1.32606806252349,-1.1203510001661807,-1.017542215035706,-0.9171304710464063,-0.9591798243588859,-1.2773124864367165,-1.8665038899789224,-1.0603050426882574,-2.1974038019254833,-0.6394296699221558,-1.2741509940313676,-0.8595085020197523,-1.4446125990532264,gameofthrones-martell-c,-0.7836172488892759,0.913652857452039,-2.050962458378929,-0.1196259052459781
0.1369233807255841,2.170239705890985,1.7176952565943318,0.9365593661793139,-0.06516426417238332,-0.05736325627459218,1.4829047456581024,0.6407310118774993,1.0778869096965251,-1.213678994263416,1.9434390519001374,1.9740652781730679,-0.02621891421136016,-1.4923328025429297,-2.1638978793693444,1.2054310482290806,-1.2499013101873664,2.693469745272174,-3.44377373074693,0.8442372241960963,0.9849964079431157,0.9877985617802246,0.9478585106861672,1.296078742575121,1.190293198216259,1.237273348450108,1.1785234912730074,-1.2980507420705176,-1.065085227916067,-0.9855991873960933,-1.229041610918538,-1.3774072754691935,-1.3671316884990672,-1.31775466975422,-1.940630330613129,-0.7437832251744421,-0.9095122142665226,-0.8436936280263062,-1.2050240541443158,gameofthrones-stark-c,-0.7836172488892759,0.913652857452039,-2.050962458378929,-0.1196259052459781
0.1369233807255841,0.4966269219860816,-0.5489561482625609,0.29830737980863353,0.2806944564416509,0.3882114221366158,1.042914862421279,-0.5596971230097034,1.3148820142311297,-1.4957195039121807,0.6402556259679862,-0.03416695627785806,-0.9690384158143313,-0.211269729312119,-0.5014396354271042,0.6068620015589354,-1.6736405975888857,1.6396036343876457,-2.0096633414159526,0.3988960011446077,0.6320684341795498,0.6467649319798521,0.4172325205399675,1.2247995627384582,0.9772273904632431,1.0871036353384362,1.2178136097902599,-1.2723800255528446,-0.9908630634984166,-0.9515797516015508,-1.0630495519819858,-0.6020201760260037,-0.44237285034463786,-0.6665989493096139,-0.9209055079196414,0.12388444118821319,-0.30911921614162124,-0.096592658044905,-0.7640677215813175,gameofthrones-stark2-c,-0.7836172488892759,0.913652857452039,-2.050962458378929,-0.1196259052459781
0.1369233807255841,0.7333788598715996,1.0125936128319866,-0.07343790667286566,0.0790770274845908,0.5839727830853227,0.4099958848323376,-1.2624244931383448,-0.6014965365707674,-1.613660707533565,1.9401795782891507,1.3683331066309585,-0.8394717978953466,-0.737281489732507,-0.9171473040099416,1.927102632618107,-1.9206826461688074,2.2678074951221276,-1.791858350126266,0.8923922545238114,1.0946647761397283,1.0073519495085836,1.0698854188407547,1.3017485895113463,1.2884285476395778,1.3117211297205922,1.2945604210140027,-0.9071717577442445,-0.9638946460547966,-0.9611127736998754,-1.0604356188357669,0.5705190043971822,0.5283182478300523,0.6671791836655032,-0.17610319006349662,1.444936690325686,0.7259992026561338,1.5633828014772957,0.6880219856581813,gameofthrones-targaryen-c,-0.7836172488892759,0.913652857452039,-2.050962458378929,-0.1196259052459781
0.1369233807255841,0.1627080173090259,0.6152324709541552,-0.7247678406937713,0.4953246718643919,1.1454965995055477,0.0225564270580653,-1.0822294769503689,-0.1844847676344479,0.1315243024971239,1.616608130268264,0.5155542970659954,-2.5332342376320836,-0.5989611821862298,-0.5335988051898954,2.7602761195056336,-3.0356539020751345,1.3690688723399616,-0.9380880115158587,0.877236242177632,1.0042084868805223,0.6803053816284741,1.1159567074966175,1.3039851222504437,1.1757614069845466,1.287412361481943,1.2156995354403406,-1.2370459505070786,-0.9663538702219516,-0.9795593874006081,-1.0526279176154805,0.2634492717468583,-0.3199119004324322,0.35891528245492443,-0.30798735593225474,-0.16555100495623723,-0.6913962728871021,-0.19819248747111512,-0.47263614912136503,gameofthrones-targaryen2-c,-0.7836172488892759,0.913652857452039,-2.050962458378929,-0.1196259052459781
0.1369233807255841,1.072235182400248,1.143528712142005,-0.6086742548070291,-0.35712493966250647,-0.46069611040292485,0.7042051742773411,-1.1831395999462182,-0.45467058114673403,-0.20220399466516376,0.9928863833748747,0.5727370205666124,-1.0624572536976495,-1.3489497998777205,-1.2250497493136308,1.0398575818654228,-1.3196338906094467,0.20885602530125966,-0.6769439329811904,0.8954043451111965,1.1661347531264343,1.1706810305327844,1.1336288631490288,1.302481120121152,1.2951042416905534,1.3117570652478256,1.2482739947901729,-0.7942406326152427,-0.7167074293809997,-0.8030293852411283,-1.025865656837727,0.37824510981947457,0.29812631258847344,0.4185865673530915,-0.3543597284567035,-0.2093310569360466,0.03903348504367267,-0.04370121480185829,-0.15908158504213987,gameofthrones-tully-c,-0.7836172488892759,0.913652857452039,-2.050962458378929,-0.1196259052459781
